,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
29,NmfL2Estimator,10,{},1,2,0.362435617997494,0.6944444444444444,0.8146668109365071,0.1,0.5
30,NmfHyperEstimator,10,{},1,2,0.36020283754852456,0.6777777777777778,0.8237578919675798,0.1,0.5
31,NmfL1Estimator,10,{},1,2,0.41430074739914,0.22777777777777777,0.4131475301101137,0.1,0.5
32,ModifiedNMF,10,{},1,3,0.3602408388601471,0.6722222222222223,0.8034963270126443,0.1,0.5
33,NmfL2Estimator,10,{},1,3,0.3628047943271983,0.6416666666666667,0.7998028236381631,0.1,0.5
34,NmfHyperEstimator,10,{},1,3,0.35991819657059815,0.6888888888888889,0.8332375256500274,0.1,0.5
35,NmfL1Estimator,10,{},1,3,0.41566011428490973,0.2222222222222222,0.4134587265478383,0.1,0.5
36,ModifiedNMF,10,{},1,4,0.35945855481407807,0.6194444444444445,0.7827688026733179,0.1,0.5
37,NmfL2Estimator,10,{},1,4,0.3616976035337095,0.6555555555555556,0.8197703245035006,0.1,0.5
38,NmfHyperEstimator,10,{},1,4,0.36020958140327825,0.6638888888888889,0.8257654083524936,0.1,0.5
39,NmfL1Estimator,10,{},1,4,0.41650724244763054,0.21388888888888888,0.42820814979334904,0.1,0.5
40,ModifiedNMF,10,{},2,0,0.35083192745156433,0.6694444444444444,0.809621700180466,0.1,1.0
41,NmfL2Estimator,10,{},2,0,0.35289688577985373,0.6666666666666666,0.8106611286216977,0.1,1.0
42,NmfHyperEstimator,10,{},2,0,0.35354408501982454,0.675,0.8065592429566626,0.1,1.0
43,NmfL1Estimator,10,{},2,0,0.4057123181977241,0.20833333333333334,0.40930068219097715,0.1,1.0
44,ModifiedNMF,10,{},2,1,0.3515243156677401,0.6527777777777778,0.7893308438075316,0.1,1.0
45,NmfL2Estimator,10,{},2,1,0.3541450538672121,0.6722222222222223,0.8138449383984253,0.1,1.0
46,NmfHyperEstimator,10,{},2,1,0.3550473207872688,0.6416666666666667,0.7965913456541396,0.1,1.0
47,NmfL1Estimator,10,{},2,1,0.4053845510573155,0.21944444444444444,0.42336342641202757,0.1,1.0
48,ModifiedNMF,10,{},2,2,0.3492528966425238,0.6611111111111111,0.7936774947719915,0.1,1.0
49,NmfL2Estimator,10,{},2,2,0.35145977645752186,0.65,0.7948428069309835,0.1,1.0
50,NmfHyperEstimator,10,{},2,2,0.3495455332841159,0.6944444444444444,0.815876996835848,0.1,1.0
51,NmfL1Estimator,10,{},2,2,0.4044767744466764,0.20833333333333334,0.40533859638597725,0.1,1.0
52,ModifiedNMF,10,{},2,3,0.34984312191561395,0.6611111111111111,0.8006935101984394,0.1,1.0
53,NmfL2Estimator,10,{},2,3,0.35382591448473083,0.6083333333333333,0.7767643725104499,0.1,1.0
54,NmfHyperEstimator,10,{},2,3,0.3495354993853461,0.7222222222222222,0.853351660401012,0.1,1.0
55,NmfL1Estimator,10,{},2,3,0.40397720272209925,0.21388888888888888,0.4050127087017923,0.1,1.0
56,ModifiedNMF,10,{},2,4,0.349062199510108,0.675,0.801764216771461,0.1,1.0
57,NmfL2Estimator,10,{},2,4,0.35159869816461536,0.6583333333333333,0.7942773549095966,0.1,1.0
58,NmfHyperEstimator,10,{},2,4,0.3485239475500116,0.6944444444444444,0.8286954477891602,0.1,1.0
59,NmfL1Estimator,10,{},2,4,0.4038065394594658,0.21944444444444444,0.4282139978626719,0.1,1.0
