,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
40,ModifiedNMF,50,{},2,0,0.40634256229849025,0.5444444444444444,0.7010583225967365,0.2,0.5
41,NmfL2Estimator,50,{},2,0,0.41552122075850684,0.5361111111111111,0.6978583105798076,0.2,0.5
42,NmfHyperEstimator,50,{},2,0,0.4010680028193962,0.6361111111111111,0.7614296755648994,0.2,0.5
43,NmfL1Estimator,50,{},2,0,0.4867666644427498,0.21666666666666667,0.40635744927742573,0.2,0.5
44,ModifiedNMF,50,{},2,1,0.40762267300484173,0.5388888888888889,0.7023954822021676,0.2,0.5
45,NmfL2Estimator,50,{},2,1,0.4167851510243582,0.5527777777777778,0.7134930525398407,0.2,0.5
46,NmfHyperEstimator,50,{},2,1,0.4021672167774665,0.6166666666666667,0.7473870687871829,0.2,0.5
47,NmfL1Estimator,50,{},2,1,0.4882689001885592,0.18333333333333332,0.35902356932988894,0.2,0.5
48,ModifiedNMF,50,{},2,2,0.40865627938939414,0.5555555555555556,0.7180485217593134,0.2,0.5
49,NmfL2Estimator,50,{},2,2,0.4181135914841234,0.5277777777777778,0.6952095353964688,0.2,0.5
50,NmfHyperEstimator,50,{},2,2,0.4030251002891521,0.6055555555555555,0.7355854977274542,0.2,0.5
51,NmfL1Estimator,50,{},2,2,0.4897840511120167,0.2,0.39081336427133795,0.2,0.5
52,ModifiedNMF,50,{},2,3,0.40741777393504525,0.5694444444444444,0.7342269599088186,0.2,0.5
53,NmfL2Estimator,50,{},2,3,0.4165667771069781,0.5361111111111111,0.6800316313790374,0.2,0.5
54,NmfHyperEstimator,50,{},2,3,0.40230034139690024,0.6,0.7462052181150499,0.2,0.5
55,NmfL1Estimator,50,{},2,3,0.48789241976676284,0.19444444444444445,0.37957844298040255,0.2,0.5
56,ModifiedNMF,50,{},2,4,0.4072263596443471,0.5472222222222223,0.6984122868089317,0.2,0.5
57,NmfL2Estimator,50,{},2,4,0.4160057255772177,0.55,0.6993462274869111,0.2,0.5
58,NmfHyperEstimator,50,{},2,4,0.40177406294124385,0.5861111111111111,0.7384262590705437,0.2,0.5
59,NmfL1Estimator,50,{},2,4,0.4878046449632913,0.17777777777777778,0.3691940120286717,0.2,0.5
60,ModifiedNMF,50,{},3,0,0.4621116529503224,0.3972222222222222,0.5945080909132294,0.30000000000000004,0.5
61,NmfL2Estimator,50,{},3,0,0.4704126229529837,0.40555555555555556,0.5635821498287017,0.30000000000000004,0.5
62,NmfHyperEstimator,50,{},3,0,0.4554672459600788,0.4527777777777778,0.630493320943871,0.30000000000000004,0.5
63,NmfL1Estimator,50,{},3,0,0.5375544718173054,0.2,0.3699163991290192,0.30000000000000004,0.5
64,ModifiedNMF,50,{},3,1,0.4629528974663464,0.4083333333333333,0.5656668319676312,0.30000000000000004,0.5
65,NmfL2Estimator,50,{},3,1,0.47115000100139304,0.35555555555555557,0.5504597348745799,0.30000000000000004,0.5
66,NmfHyperEstimator,50,{},3,1,0.4561572577286937,0.4638888888888889,0.6316550470157124,0.30000000000000004,0.5
67,NmfL1Estimator,50,{},3,1,0.5384473839591856,0.19444444444444445,0.3755483430819277,0.30000000000000004,0.5
68,ModifiedNMF,50,{},3,2,0.4639967320931474,0.39444444444444443,0.5645249193260076,0.30000000000000004,0.5
69,NmfL2Estimator,50,{},3,2,0.4722043411518719,0.4027777777777778,0.5782796034953276,0.30000000000000004,0.5
70,NmfHyperEstimator,50,{},3,2,0.4573230858076638,0.4361111111111111,0.6117283831191197,0.30000000000000004,0.5
71,NmfL1Estimator,50,{},3,2,0.5397610781160819,0.19166666666666668,0.378338019978204,0.30000000000000004,0.5
72,ModifiedNMF,50,{},3,3,0.46264552670964465,0.4083333333333333,0.5706389043620814,0.30000000000000004,0.5
73,NmfL2Estimator,50,{},3,3,0.47131381195487715,0.4111111111111111,0.5882708883990335,0.30000000000000004,0.5
74,NmfHyperEstimator,50,{},3,3,0.45615122829046956,0.45,0.6092534423974371,0.30000000000000004,0.5
75,NmfL1Estimator,50,{},3,3,0.5381463252767901,0.18055555555555555,0.369544826808019,0.30000000000000004,0.5
76,ModifiedNMF,50,{},3,4,0.46252572901610056,0.40555555555555556,0.5933403167676092,0.30000000000000004,0.5
77,NmfL2Estimator,50,{},3,4,0.470927956000022,0.37777777777777777,0.5523148262139935,0.30000000000000004,0.5
78,NmfHyperEstimator,50,{},3,4,0.45567924139530525,0.4583333333333333,0.618457888626993,0.30000000000000004,0.5
79,NmfL1Estimator,50,{},3,4,0.5378175901802127,0.20555555555555555,0.3759090000606838,0.30000000000000004,0.5
80,ModifiedNMF,50,{},4,0,0.5033340269320072,0.33611111111111114,0.5189503853892332,0.4,0.5
81,NmfL2Estimator,50,{},4,0,0.5115158922465053,0.325,0.5149507647870889,0.4,0.5
82,NmfHyperEstimator,50,{},4,0,0.49879492423695737,0.3472222222222222,0.5236123002136777,0.4,0.5
83,NmfL1Estimator,50,{},4,0,0.5772236315620449,0.175,0.342221333648046,0.4,0.5
84,ModifiedNMF,50,{},4,1,0.5040888164501225,0.325,0.5034898271206958,0.4,0.5
85,NmfL2Estimator,50,{},4,1,0.5124793464701106,0.29444444444444445,0.4924160658927989,0.4,0.5
86,NmfHyperEstimator,50,{},4,1,0.4954626587175423,0.33611111111111114,0.5322104841766178,0.4,0.5
87,NmfL1Estimator,50,{},4,1,0.5779639419389796,0.20277777777777778,0.37018040862409135,0.4,0.5
88,ModifiedNMF,50,{},4,2,0.5050190093194958,0.3416666666666667,0.5216064788525981,0.4,0.5
89,NmfL2Estimator,50,{},4,2,0.5131059400204759,0.32222222222222224,0.5080689663378231,0.4,0.5
90,NmfHyperEstimator,50,{},4,2,0.4966861634678505,0.37222222222222223,0.5320630907038509,0.4,0.5
91,NmfL1Estimator,50,{},4,2,0.579582465086496,0.17222222222222222,0.34896436659635677,0.4,0.5
92,ModifiedNMF,50,{},4,3,0.5039577341718081,0.3611111111111111,0.5343345588733507,0.4,0.5
93,NmfL2Estimator,50,{},4,3,0.5122852886823056,0.3277777777777778,0.5114491697318502,0.4,0.5
94,NmfHyperEstimator,50,{},4,3,0.49866743476498415,0.33611111111111114,0.5226782024806309,0.4,0.5
95,NmfL1Estimator,50,{},4,3,0.577707734649834,0.17222222222222222,0.3392601246071762,0.4,0.5
96,ModifiedNMF,50,{},4,4,0.5036695379695582,0.3388888888888889,0.5124560798673726,0.4,0.5
97,NmfL2Estimator,50,{},4,4,0.5120276377556457,0.32222222222222224,0.5064200474190775,0.4,0.5
98,NmfHyperEstimator,50,{},4,4,0.4990966883135577,0.35,0.5296721902349026,0.4,0.5
99,NmfL1Estimator,50,{},4,4,0.5777879341566888,0.18888888888888888,0.36888205995486073,0.4,0.5
100,ModifiedNMF,50,{},5,0,0.5351382617912026,0.26666666666666666,0.44020066088963694,0.5,0.5
101,NmfL2Estimator,50,{},5,0,0.5430934953140744,0.30277777777777776,0.4880965595713858,0.5,0.5
102,NmfHyperEstimator,50,{},5,0,0.5254817397647659,0.29444444444444445,0.4991138541083305,0.5,0.5
103,NmfL1Estimator,50,{},5,0,0.6091445903450063,0.19722222222222222,0.355637028353071,0.5,0.5
104,ModifiedNMF,50,{},5,1,0.5360998682656345,0.2777777777777778,0.4733002748237115,0.5,0.5
105,NmfL2Estimator,50,{},5,1,0.5438727483749654,0.23055555555555557,0.4049017138464102,0.5,0.5
106,NmfHyperEstimator,50,{},5,1,0.5265839741735872,0.28055555555555556,0.4844072950817079,0.5,0.5
107,NmfL1Estimator,50,{},5,1,0.6102868829896,0.18888888888888888,0.3607720868220971,0.5,0.5
108,ModifiedNMF,50,{},5,2,0.5366936341136206,0.25833333333333336,0.4399115542868348,0.5,0.5
109,NmfL2Estimator,50,{},5,2,0.5447608675342647,0.26666666666666666,0.4576465081248944,0.5,0.5
110,NmfHyperEstimator,50,{},5,2,0.5268551365022657,0.275,0.4700447677081712,0.5,0.5
111,NmfL1Estimator,50,{},5,2,0.6112540535731051,0.18888888888888888,0.34675154036958716,0.5,0.5
112,ModifiedNMF,50,{},5,3,0.5358139492869163,0.26944444444444443,0.45081330892971005,0.5,0.5
113,NmfL2Estimator,50,{},5,3,0.5432785488900361,0.24722222222222223,0.44897404378879524,0.5,0.5
114,NmfHyperEstimator,50,{},5,3,0.5261611029173193,0.2777777777777778,0.4466907305370513,0.5,0.5
115,NmfL1Estimator,50,{},5,3,0.610060938266929,0.20277777777777778,0.37766765029498695,0.5,0.5
116,ModifiedNMF,50,{},5,4,0.5356313480249117,0.2916666666666667,0.4732573116939367,0.5,0.5
117,NmfL2Estimator,50,{},5,4,0.5436840785695548,0.2361111111111111,0.42365794121218914,0.5,0.5
118,NmfHyperEstimator,50,{},5,4,0.5259189927990147,0.29444444444444445,0.48016003752121844,0.5,0.5
119,NmfL1Estimator,50,{},5,4,0.6098718214957668,0.18611111111111112,0.35986852638372235,0.5,0.5
120,ModifiedNMF,50,{},6,0,0.5611185532004184,0.25833333333333336,0.4288038081575831,0.6000000000000001,0.5
121,NmfL2Estimator,50,{},6,0,0.5689309104394277,0.21388888888888888,0.4046324615467161,0.6000000000000001,0.5
122,NmfHyperEstimator,50,{},6,0,0.5508047891411778,0.24444444444444444,0.42165031959444194,0.6000000000000001,0.5
123,NmfL1Estimator,50,{},6,0,0.6362881334066542,0.18611111111111112,0.3751810886930968,0.6000000000000001,0.5
124,ModifiedNMF,50,{},6,1,0.5621187377605316,0.23055555555555557,0.41189336445215297,0.6000000000000001,0.5
125,NmfL2Estimator,50,{},6,1,0.5695320900549086,0.24444444444444444,0.419121256341546,0.6000000000000001,0.5
126,NmfHyperEstimator,50,{},6,1,0.5515950309267611,0.26666666666666666,0.45590838690334706,0.6000000000000001,0.5
127,NmfL1Estimator,50,{},6,1,0.6370059442740471,0.19444444444444445,0.3837349034881376,0.6000000000000001,0.5
128,ModifiedNMF,50,{},6,2,0.5627611203615279,0.23055555555555557,0.410809884879504,0.6000000000000001,0.5
129,NmfL2Estimator,50,{},6,2,0.5703980309429935,0.24444444444444444,0.42610217255002775,0.6000000000000001,0.5
130,NmfHyperEstimator,50,{},6,2,0.552383068873876,0.26666666666666666,0.4413351345049592,0.6000000000000001,0.5
131,NmfL1Estimator,50,{},6,2,0.6380202300146854,0.2,0.37690502948915,0.6000000000000001,0.5
132,ModifiedNMF,50,{},6,3,0.5616221771030705,0.20277777777777778,0.3890240300817866,0.6000000000000001,0.5
133,NmfL2Estimator,50,{},6,3,0.5693925115807406,0.22777777777777777,0.4119326540377857,0.6000000000000001,0.5
134,NmfHyperEstimator,50,{},6,3,0.5514265763223264,0.2777777777777778,0.4445372030761811,0.6000000000000001,0.5
135,NmfL1Estimator,50,{},6,3,0.6368763749204219,0.18611111111111112,0.37198498535633956,0.6000000000000001,0.5
136,ModifiedNMF,50,{},6,4,0.5611880169677848,0.25277777777777777,0.4381893952781377,0.6000000000000001,0.5
137,NmfL2Estimator,50,{},6,4,0.5690536655210933,0.23055555555555557,0.40370339916956194,0.6000000000000001,0.5
138,NmfHyperEstimator,50,{},6,4,0.5509270105158742,0.25555555555555554,0.44157114593597446,0.6000000000000001,0.5
139,NmfL1Estimator,50,{},6,4,0.6365407348510655,0.18611111111111112,0.3364538336202,0.6000000000000001,0.5
