,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
62,ModifiedNMF,30,{},0,3,0.3361125992878066,0.6694444444444444,0.8148313062143736,0.1,0.5
63,ModifiedNMF,40,{},0,3,0.3278047125029899,0.6888888888888889,0.82513733264043,0.1,0.5
64,ModifiedNMF,50,{},0,3,0.32082200876524203,0.625,0.7764194973255707,0.1,0.5
65,NmfL2Estimator,10,{},0,3,0.3627562475801612,0.6111111111111112,0.7782619358665797,0.1,0.5
66,NmfL2Estimator,20,{},0,3,0.3507279913675274,0.6916666666666667,0.8247294600942949,0.1,0.5
67,NmfL2Estimator,30,{},0,3,0.3429356199912922,0.6583333333333333,0.8018303844333696,0.1,0.5
68,NmfL2Estimator,40,{},0,3,0.3364056442270263,0.6277777777777778,0.7812777868001031,0.1,0.5
69,NmfL2Estimator,50,{},0,3,0.3308153975993227,0.6527777777777778,0.7798456413349972,0.1,0.5
70,NmfHyperEstimator,10,{},0,3,0.3604951015528872,0.6805555555555556,0.8232158452616477,0.1,0.5
71,NmfHyperEstimator,20,{},0,3,0.3507004110730411,0.6583333333333333,0.8078370439959168,0.1,0.5
72,NmfHyperEstimator,30,{},0,3,0.3388220515618681,0.7,0.8216080023010701,0.1,0.5
73,NmfHyperEstimator,40,{},0,3,0.3287775801107216,0.6638888888888889,0.814742230966143,0.1,0.5
74,NmfHyperEstimator,50,{},0,3,0.3306300569169092,0.6666666666666666,0.7956580159848201,0.1,0.5
75,NmfL1Estimator,10,{},0,3,0.4149768570533286,0.20555555555555555,0.38738103488582887,0.1,0.5
76,NmfL1Estimator,20,{},0,3,0.4178245869295362,0.20277777777777778,0.38363667699007725,0.1,0.5
77,NmfL1Estimator,30,{},0,3,0.4171815016515327,0.18055555555555555,0.34801901545272984,0.1,0.5
78,NmfL1Estimator,40,{},0,3,0.4168021577646417,0.18333333333333332,0.36530329850648,0.1,0.5
79,NmfL1Estimator,50,{},0,3,0.415971089986024,0.19166666666666668,0.36212665553092105,0.1,0.5
80,ModifiedNMF,10,{},0,4,0.3610473270490872,0.6555555555555556,0.8128976950667522,0.1,0.5
81,ModifiedNMF,20,{},0,4,0.3467967618276098,0.6666666666666666,0.8168247830925052,0.1,0.5
82,ModifiedNMF,30,{},0,4,0.337148428157492,0.7027777777777777,0.814128169691415,0.1,0.5
83,ModifiedNMF,40,{},0,4,0.3291598819747279,0.6305555555555555,0.7783671192340089,0.1,0.5
84,ModifiedNMF,50,{},0,4,0.3218174034096229,0.6416666666666667,0.8065131349539774,0.1,0.5
85,NmfL2Estimator,10,{},0,4,0.36362563518796337,0.6666666666666666,0.8123704764024299,0.1,0.5
86,NmfL2Estimator,20,{},0,4,0.35139197481748335,0.7055555555555556,0.8314537893343567,0.1,0.5
87,NmfL2Estimator,30,{},0,4,0.3441023552765796,0.6944444444444444,0.8211316592950743,0.1,0.5
88,NmfL2Estimator,40,{},0,4,0.33791871947761404,0.6861111111111111,0.8132306878128743,0.1,0.5
89,NmfL2Estimator,50,{},0,4,0.3319145975146275,0.6611111111111111,0.7966514866728089,0.1,0.5
90,NmfHyperEstimator,10,{},0,4,0.36539681685176345,0.6722222222222223,0.8191489853981964,0.1,0.5
91,NmfHyperEstimator,20,{},0,4,0.3491530725240838,0.7361111111111112,0.8527268286990354,0.1,0.5
92,NmfHyperEstimator,30,{},0,4,0.3416139569327492,0.7444444444444445,0.855227657068174,0.1,0.5
93,NmfHyperEstimator,40,{},0,4,0.3308521918914161,0.6833333333333333,0.8185247614440476,0.1,0.5
94,NmfHyperEstimator,50,{},0,4,0.3209263931411807,0.7083333333333334,0.823206165843414,0.1,0.5
95,NmfL1Estimator,10,{},0,4,0.4160086669392939,0.2222222222222222,0.40466304868154435,0.1,0.5
96,NmfL1Estimator,20,{},0,4,0.41851625589571256,0.18888888888888888,0.38105758934562456,0.1,0.5
97,NmfL1Estimator,30,{},0,4,0.41873229033962067,0.18888888888888888,0.37992935717692283,0.1,0.5
98,NmfL1Estimator,40,{},0,4,0.41769105553528696,0.17777777777777778,0.3645564094689262,0.1,0.5
99,NmfL1Estimator,50,{},0,4,0.4171850935313179,0.16944444444444445,0.34748371850712095,0.1,0.5
