,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
81,ModifiedNMF,50,{},2,0,0.3631219952151125,0.55,0.7330400620971742,0.2,0.5
82,NmfL2Estimator,30,{},2,0,0.40817716049893843,0.53125,0.7069590627223591,0.2,0.5
83,NmfL2Estimator,50,{},2,0,0.3771788401378583,0.4625,0.663971764794894,0.2,0.5
84,NmfHyperEstimator,30,{},2,0,0.39541481049198873,0.63125,0.7856553436571502,0.2,0.5
85,NmfHyperEstimator,50,{},2,0,0.3554870892169675,0.54375,0.7105861272474745,0.2,0.5
86,NmfL1Estimator,30,{},2,0,0.4088502420887634,0.51875,0.7219327993830608,0.2,0.5
87,NmfL1Estimator,50,{},2,0,0.3782038701753576,0.44375,0.6660613597943285,0.2,0.5
88,ModifiedNMF,30,{},2,1,0.3974481361319038,0.58125,0.7672821582986371,0.2,0.5
89,ModifiedNMF,50,{},2,1,0.36197272977332023,0.5,0.6984543000952756,0.2,0.5
90,NmfL2Estimator,30,{},2,1,0.40643365177636864,0.48125,0.7051344461235094,0.2,0.5
91,NmfL2Estimator,50,{},2,1,0.37592966835634417,0.45625,0.6620297833356422,0.2,0.5
92,NmfHyperEstimator,30,{},2,1,0.3933290721117552,0.63125,0.8086711032412194,0.2,0.5
93,NmfHyperEstimator,50,{},2,1,0.3554409241681027,0.50625,0.6904946362498288,0.2,0.5
94,NmfL1Estimator,30,{},2,1,0.40651491953444213,0.56875,0.756875560967276,0.2,0.5
95,NmfL1Estimator,50,{},2,1,0.3758638397797611,0.48125,0.6844363731212316,0.2,0.5
96,ModifiedNMF,30,{},2,2,0.4017923398222948,0.60625,0.7846496317247793,0.2,0.5
97,ModifiedNMF,50,{},2,2,0.3656080095763253,0.55625,0.7487763737699968,0.2,0.5
98,NmfL2Estimator,30,{},2,2,0.4098485968507631,0.5875,0.7572759398572528,0.2,0.5
99,NmfL2Estimator,50,{},2,2,0.37990445178661525,0.5,0.6938063093131556,0.2,0.5
100,NmfHyperEstimator,30,{},2,2,0.39714807944665725,0.65,0.8021839319307825,0.2,0.5
101,NmfHyperEstimator,50,{},2,2,0.3560444585629722,0.6,0.7589859135480352,0.2,0.5
102,NmfL1Estimator,30,{},2,2,0.4093182576182401,0.5375,0.745899262569922,0.2,0.5
103,NmfL1Estimator,50,{},2,2,0.3797570069888962,0.49375,0.6774371273502307,0.2,0.5
104,ModifiedNMF,30,{},2,3,0.40043571507602044,0.64375,0.7931915414542159,0.2,0.5
105,ModifiedNMF,50,{},2,3,0.3642320985283224,0.575,0.7325870172938743,0.2,0.5
106,NmfL2Estimator,30,{},2,3,0.40847605148894917,0.6,0.7648510132027133,0.2,0.5
107,NmfL2Estimator,50,{},2,3,0.378512793696323,0.50625,0.6871928336907276,0.2,0.5
108,NmfHyperEstimator,30,{},2,3,0.39632911821320044,0.65,0.7847793009545926,0.2,0.5
109,NmfHyperEstimator,50,{},2,3,0.3552263151071392,0.56875,0.7144831076035884,0.2,0.5
110,NmfL1Estimator,30,{},2,3,0.40844463185116003,0.61875,0.7665053490893353,0.2,0.5
111,NmfL1Estimator,50,{},2,3,0.3795500074476331,0.425,0.6314557736795894,0.2,0.5
112,ModifiedNMF,30,{},2,4,0.3988362906024158,0.63125,0.7895256801419178,0.2,0.5
113,ModifiedNMF,50,{},2,4,0.3629873147973947,0.5375,0.7174364813887606,0.2,0.5
114,NmfL2Estimator,30,{},2,4,0.40671430974421097,0.56875,0.7521534082160525,0.2,0.5
115,NmfL2Estimator,50,{},2,4,0.37676358442522256,0.45625,0.6696435923498911,0.2,0.5
116,NmfHyperEstimator,30,{},2,4,0.3944227561972524,0.60625,0.7717888404267272,0.2,0.5
117,NmfHyperEstimator,50,{},2,4,0.35353293328278623,0.5375,0.7234624221762674,0.2,0.5
118,NmfL1Estimator,30,{},2,4,0.40665021517437827,0.5,0.7127204074299279,0.2,0.5
119,NmfL1Estimator,50,{},2,4,0.3765955102811254,0.49375,0.694979267007396,0.2,0.5
120,ModifiedNMF,30,{},3,0,0.4524885945456121,0.5375,0.7272837484473653,0.30000000000000004,0.5
121,ModifiedNMF,50,{},3,0,0.4128434611685379,0.53125,0.711231592481149,0.30000000000000004,0.5
122,NmfL2Estimator,30,{},3,0,0.4608353648426388,0.4625,0.6716333318619075,0.30000000000000004,0.5
123,NmfL2Estimator,50,{},3,0,0.42678610194636585,0.39375,0.6046819348462191,0.30000000000000004,0.5
124,NmfHyperEstimator,30,{},3,0,0.44774508527803136,0.53125,0.7218481076844451,0.30000000000000004,0.5
125,NmfHyperEstimator,50,{},3,0,0.4012890357079616,0.525,0.6899400287501778,0.30000000000000004,0.5
126,NmfL1Estimator,30,{},3,0,0.4605742752623895,0.45625,0.6765294337789122,0.30000000000000004,0.5
127,NmfL1Estimator,50,{},3,0,0.42565340289221987,0.43125,0.6351526366972216,0.30000000000000004,0.5
128,ModifiedNMF,30,{},3,1,0.4514645574657021,0.4875,0.7116371005613407,0.30000000000000004,0.5
129,ModifiedNMF,50,{},3,1,0.411967976376054,0.4625,0.6493868252707896,0.30000000000000004,0.5
130,NmfL2Estimator,30,{},3,1,0.459545385947297,0.43125,0.6562273008122802,0.30000000000000004,0.5
131,NmfL2Estimator,50,{},3,1,0.425071626998246,0.3875,0.6284198141465279,0.30000000000000004,0.5
132,NmfHyperEstimator,30,{},3,1,0.44630238491789415,0.49375,0.7013235580565244,0.30000000000000004,0.5
133,NmfHyperEstimator,50,{},3,1,0.40051070129240757,0.43125,0.6330711446159526,0.30000000000000004,0.5
134,NmfL1Estimator,30,{},3,1,0.4594581975724765,0.44375,0.6656632642483156,0.30000000000000004,0.5
135,NmfL1Estimator,50,{},3,1,0.42405763554852405,0.375,0.6148535800448941,0.30000000000000004,0.5
136,ModifiedNMF,30,{},3,2,0.45490229186301373,0.53125,0.7253768576463339,0.30000000000000004,0.5
137,ModifiedNMF,50,{},3,2,0.414907352828314,0.45,0.6589994812138876,0.30000000000000004,0.5
138,NmfL2Estimator,30,{},3,2,0.4627711738211291,0.49375,0.6895864555829628,0.30000000000000004,0.5
139,NmfL2Estimator,50,{},3,2,0.4281464429926425,0.39375,0.6156637423926008,0.30000000000000004,0.5
140,NmfHyperEstimator,30,{},3,2,0.44964797662653716,0.5,0.7086790061878592,0.30000000000000004,0.5
141,NmfHyperEstimator,50,{},3,2,0.4030717890478807,0.46875,0.6593433845478223,0.30000000000000004,0.5
142,NmfL1Estimator,30,{},3,2,0.4623064615672309,0.44375,0.6720040171896918,0.30000000000000004,0.5
143,NmfL1Estimator,50,{},3,2,0.4279248761832435,0.425,0.6407890181861705,0.30000000000000004,0.5
144,ModifiedNMF,30,{},3,3,0.4539174726970607,0.55,0.7229782794475079,0.30000000000000004,0.5
145,ModifiedNMF,50,{},3,3,0.4142714458628768,0.45625,0.6424481544395226,0.30000000000000004,0.5
146,NmfL2Estimator,30,{},3,3,0.46141354199382834,0.4875,0.6759590274432343,0.30000000000000004,0.5
147,NmfL2Estimator,50,{},3,3,0.42796389583881683,0.40625,0.6282345929750596,0.30000000000000004,0.5
148,NmfHyperEstimator,30,{},3,3,0.4484281476306905,0.55625,0.7053873152618522,0.30000000000000004,0.5
149,NmfHyperEstimator,50,{},3,3,0.40217688082402403,0.43125,0.620823118364587,0.30000000000000004,0.5
150,NmfL1Estimator,30,{},3,3,0.4617317143274584,0.4875,0.6700940911194704,0.30000000000000004,0.5
151,NmfL1Estimator,50,{},3,3,0.4279390096077173,0.38125,0.593442838115638,0.30000000000000004,0.5
152,ModifiedNMF,30,{},3,4,0.4523494586017775,0.475,0.6825296996938341,0.30000000000000004,0.5
153,ModifiedNMF,50,{},3,4,0.4127307704508751,0.46875,0.6759752217408022,0.30000000000000004,0.5
154,NmfL2Estimator,30,{},3,4,0.45963521940859603,0.44375,0.6599217266778987,0.30000000000000004,0.5
155,NmfL2Estimator,50,{},3,4,0.4267196889325553,0.4,0.6226836996893579,0.30000000000000004,0.5
156,NmfHyperEstimator,30,{},3,4,0.44714518309950313,0.475,0.6972441901365171,0.30000000000000004,0.5
157,NmfHyperEstimator,50,{},3,4,0.4007692655874157,0.50625,0.6879738121530373,0.30000000000000004,0.5
158,NmfL1Estimator,30,{},3,4,0.46073075660164226,0.41875,0.6489886782140303,0.30000000000000004,0.5
159,NmfL1Estimator,50,{},3,4,0.42543194957979513,0.39375,0.6308325816434348,0.30000000000000004,0.5
160,ModifiedNMF,30,{},4,0,0.4917916928859308,0.4375,0.6420935311717585,0.4,0.5
161,ModifiedNMF,50,{},4,0,0.44929759754859877,0.38125,0.5893188046709054,0.4,0.5
162,NmfL2Estimator,30,{},4,0,0.49863805028406744,0.41875,0.63966066211428,0.4,0.5
163,NmfL2Estimator,50,{},4,0,0.4610293236857448,0.34375,0.576162761267185,0.4,0.5
164,NmfHyperEstimator,30,{},4,0,0.485381066849869,0.46875,0.6782756712295255,0.4,0.5
165,NmfHyperEstimator,50,{},4,0,0.43572138113214204,0.39375,0.6066682262204592,0.4,0.5
166,NmfL1Estimator,30,{},4,0,0.49907162547087414,0.4,0.6216317670990588,0.4,0.5
167,NmfL1Estimator,50,{},4,0,0.46256354065834804,0.35,0.5750597959110705,0.4,0.5
168,ModifiedNMF,30,{},4,1,0.4908849487765465,0.44375,0.6632294809107651,0.4,0.5
169,ModifiedNMF,50,{},4,1,0.4482847006226418,0.425,0.6416180420428892,0.4,0.5
170,NmfL2Estimator,30,{},4,1,0.49815080378993953,0.40625,0.6533835858373274,0.4,0.5
171,NmfL2Estimator,50,{},4,1,0.460488066102251,0.34375,0.581848523793258,0.4,0.5
172,NmfHyperEstimator,30,{},4,1,0.48488719629592675,0.4125,0.6385691716273535,0.4,0.5
173,NmfHyperEstimator,50,{},4,1,0.43512610757224324,0.375,0.5955875668024194,0.4,0.5
174,NmfL1Estimator,30,{},4,1,0.4982964077373569,0.38125,0.620895652001361,0.4,0.5
175,NmfL1Estimator,50,{},4,1,0.4596543634840218,0.35625,0.5917603127156054,0.4,0.5
176,ModifiedNMF,30,{},4,2,0.49378560862408716,0.46875,0.68423091411226,0.4,0.5
177,ModifiedNMF,50,{},4,2,0.45072020961456577,0.475,0.6548180180703647,0.4,0.5
178,NmfL2Estimator,30,{},4,2,0.5009950988454925,0.4,0.6468222499987553,0.4,0.5
179,NmfL2Estimator,50,{},4,2,0.462838518118983,0.33125,0.5694999948688308,0.4,0.5
180,NmfHyperEstimator,30,{},4,2,0.487504280907447,0.45,0.6508113453672826,0.4,0.5
181,NmfHyperEstimator,50,{},4,2,0.43699842459067406,0.41875,0.6272032421090722,0.4,0.5
