,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
20,ModifiedNMF,50,{},1,0,0.2869557831457728,0.625,0.7753843395178723,0.1,0.5
21,NmfL2Estimator,50,{},1,0,0.30209133401070143,0.6125,0.7685568255151776,0.1,0.5
22,NmfHyperEstimator,50,{},1,0,0.28335553162418947,0.68125,0.825949507731023,0.1,0.5
23,NmfL1Estimator,50,{},1,0,0.4133144423144132,0.30625,0.5206859568974322,0.1,0.5
24,ModifiedNMF,50,{},1,1,0.28417564681777313,0.65625,0.7904369719719665,0.1,0.5
25,NmfL2Estimator,50,{},1,1,0.2997769055958779,0.6,0.7594934242998792,0.1,0.5
26,NmfHyperEstimator,50,{},1,1,0.2806074777265061,0.6625,0.7948592221841498,0.1,0.5
27,NmfL1Estimator,50,{},1,1,0.4080397473592134,0.35,0.5743416630496033,0.1,0.5
28,ModifiedNMF,50,{},1,2,0.2849523033499749,0.6375,0.7943400188150657,0.1,0.5
29,NmfL2Estimator,50,{},1,2,0.2999330847051235,0.625,0.797343014778281,0.1,0.5
30,NmfHyperEstimator,50,{},1,2,0.2802485912742925,0.66875,0.8257142984645703,0.1,0.5
31,NmfL1Estimator,50,{},1,2,0.41062242093832896,0.325,0.5676911600120027,0.1,0.5
32,ModifiedNMF,50,{},1,3,0.2872275251824798,0.5875,0.767764425767137,0.1,0.5
33,NmfL2Estimator,50,{},1,3,0.3021429923675669,0.625,0.7795248243172738,0.1,0.5
34,NmfHyperEstimator,50,{},1,3,0.2831580700075997,0.6375,0.8037167467265706,0.1,0.5
35,NmfL1Estimator,50,{},1,3,0.41469152531470777,0.31875,0.5588952343029281,0.1,0.5
36,ModifiedNMF,50,{},1,4,0.28516822708250633,0.58125,0.7479485074316059,0.1,0.5
37,NmfL2Estimator,50,{},1,4,0.2996941413698102,0.54375,0.7233277209063304,0.1,0.5
38,NmfHyperEstimator,50,{},1,4,0.2807414302106126,0.65,0.8003777876341764,0.1,0.5
39,NmfL1Estimator,50,{},1,4,0.41103756998717733,0.33125,0.55389976150628,0.1,0.5
40,ModifiedNMF,50,{},2,0,0.36238974599363455,0.51875,0.7038613222777809,0.2,0.5
41,NmfL2Estimator,50,{},2,0,0.3771685535836302,0.44375,0.6617170989683799,0.2,0.5
42,NmfHyperEstimator,50,{},2,0,0.35353176279214116,0.54375,0.7146303434973291,0.2,0.5
43,NmfL1Estimator,50,{},2,0,0.4841955325289685,0.2875,0.52002862585472,0.2,0.5
44,ModifiedNMF,50,{},2,1,0.3611087735647412,0.46875,0.6437909207962662,0.2,0.5
45,NmfL2Estimator,50,{},2,1,0.37531263206110815,0.50625,0.6828375206299676,0.2,0.5
46,NmfHyperEstimator,50,{},2,1,0.3539137667192917,0.5375,0.7078424392661004,0.2,0.5
47,NmfL1Estimator,50,{},2,1,0.47994810611948824,0.3,0.5549464690179593,0.2,0.5
48,ModifiedNMF,50,{},2,2,0.3613827364071524,0.525,0.733755353335936,0.2,0.5
49,NmfL2Estimator,50,{},2,2,0.3752736059257726,0.44375,0.6654927736096875,0.2,0.5
50,NmfHyperEstimator,50,{},2,2,0.35192914584293317,0.55625,0.7250449880971855,0.2,0.5
51,NmfL1Estimator,50,{},2,2,0.48119895004426916,0.2875,0.5252074113136559,0.2,0.5
52,ModifiedNMF,50,{},2,3,0.363617002525951,0.55625,0.7520613510834353,0.2,0.5
53,NmfL2Estimator,50,{},2,3,0.3784352124795434,0.4875,0.6889706885316165,0.2,0.5
54,NmfHyperEstimator,50,{},2,3,0.35445737485709305,0.54375,0.7104595668728464,0.2,0.5
55,NmfL1Estimator,50,{},2,3,0.48541131224316225,0.325,0.5783227623520106,0.2,0.5
56,ModifiedNMF,50,{},2,4,0.36177311220395186,0.5,0.6807350726555778,0.2,0.5
57,NmfL2Estimator,50,{},2,4,0.3760249915239945,0.46875,0.655425568687403,0.2,0.5
58,NmfHyperEstimator,50,{},2,4,0.3556716743176687,0.525,0.708569375889784,0.2,0.5
59,NmfL1Estimator,50,{},2,4,0.48215913482729345,0.325,0.5470896359610433,0.2,0.5
60,ModifiedNMF,50,{},3,0,0.41316867057099566,0.5,0.7083558194515279,0.30000000000000004,0.5
61,NmfL2Estimator,50,{},3,0,0.4255772571224755,0.375,0.6034982158765595,0.30000000000000004,0.5
62,NmfHyperEstimator,50,{},3,0,0.4010222420212277,0.48125,0.6676219230943733,0.30000000000000004,0.5
63,NmfL1Estimator,50,{},3,0,0.5345219988279398,0.3375,0.5504612572478913,0.30000000000000004,0.5
64,ModifiedNMF,50,{},3,1,0.41233145066659577,0.41875,0.6213090399902833,0.30000000000000004,0.5
65,NmfL2Estimator,50,{},3,1,0.42486754490756234,0.39375,0.6004618868162384,0.30000000000000004,0.5
66,NmfHyperEstimator,50,{},3,1,0.3997587558058918,0.4875,0.6493682167224342,0.30000000000000004,0.5
67,NmfL1Estimator,50,{},3,1,0.531527800742718,0.3125,0.5404142632304424,0.30000000000000004,0.5
68,ModifiedNMF,50,{},3,2,0.4111542280755203,0.43125,0.6401640426237196,0.30000000000000004,0.5
69,NmfL2Estimator,50,{},3,2,0.42328994066057934,0.36875,0.5915570152201666,0.30000000000000004,0.5
70,NmfHyperEstimator,50,{},3,2,0.3990268053070603,0.44375,0.6464335916174372,0.30000000000000004,0.5
71,NmfL1Estimator,50,{},3,2,0.5319846660576668,0.31875,0.5777423131139913,0.30000000000000004,0.5
72,ModifiedNMF,50,{},3,3,0.41392248941272825,0.49375,0.7062328142052218,0.30000000000000004,0.5
73,NmfL2Estimator,50,{},3,3,0.42675656206025053,0.3875,0.6136003276868813,0.30000000000000004,0.5
74,NmfHyperEstimator,50,{},3,3,0.40134414570639454,0.45,0.6538451717961193,0.30000000000000004,0.5
75,NmfL1Estimator,50,{},3,3,0.5361159721469172,0.30625,0.5408479480801993,0.30000000000000004,0.5
76,ModifiedNMF,50,{},3,4,0.4126083502132755,0.425,0.6368456894969556,0.30000000000000004,0.5
77,NmfL2Estimator,50,{},3,4,0.42459480269750804,0.36875,0.5945497874619878,0.30000000000000004,0.5
78,NmfHyperEstimator,50,{},3,4,0.40045553258566374,0.4,0.617529448592649,0.30000000000000004,0.5
79,NmfL1Estimator,50,{},3,4,0.5342116462247624,0.325,0.5381487694045708,0.30000000000000004,0.5
80,ModifiedNMF,50,{},4,0,0.44942774018379966,0.40625,0.6166643759973615,0.4,0.5
81,NmfL2Estimator,50,{},4,0,0.46017866806838237,0.3875,0.5961223577988672,0.4,0.5
82,NmfHyperEstimator,50,{},4,0,0.4354859336744895,0.4375,0.6341907469042828,0.4,0.5
83,NmfL1Estimator,50,{},4,0,0.5730339976119905,0.3375,0.5560885202934525,0.4,0.5
84,ModifiedNMF,50,{},4,1,0.44878253220256875,0.38125,0.58746970737756,0.4,0.5
85,NmfL2Estimator,50,{},4,1,0.46053768755045177,0.36875,0.5783458664511978,0.4,0.5
86,NmfHyperEstimator,50,{},4,1,0.4340208888510583,0.45,0.6304768333965497,0.4,0.5
87,NmfL1Estimator,50,{},4,1,0.5702834275943499,0.3125,0.5567665273499584,0.4,0.5
88,ModifiedNMF,50,{},4,2,0.44729857156059577,0.40625,0.6075399054739153,0.4,0.5
89,NmfL2Estimator,50,{},4,2,0.45915849007579085,0.3875,0.5905166234295016,0.4,0.5
90,NmfHyperEstimator,50,{},4,2,0.4341592986050061,0.3875,0.5983880608314572,0.4,0.5
91,NmfL1Estimator,50,{},4,2,0.5708706038916446,0.30625,0.5526530249565542,0.4,0.5
92,ModifiedNMF,50,{},4,3,0.45038295282179647,0.3875,0.5968139647409875,0.4,0.5
93,NmfL2Estimator,50,{},4,3,0.46185157904062046,0.3875,0.6026323114455477,0.4,0.5
94,NmfHyperEstimator,50,{},4,3,0.4363400962405639,0.4125,0.6308589448818008,0.4,0.5
95,NmfL1Estimator,50,{},4,3,0.5742286106637461,0.31875,0.5690198975353145,0.4,0.5
96,ModifiedNMF,50,{},4,4,0.44917003247454257,0.3875,0.5819069612868341,0.4,0.5
97,NmfL2Estimator,50,{},4,4,0.46101791940532855,0.325,0.5677623539837802,0.4,0.5
98,NmfHyperEstimator,50,{},4,4,0.4348014904924264,0.38125,0.5927920156736871,0.4,0.5
99,NmfL1Estimator,50,{},4,4,0.5728176796704753,0.3125,0.5492630659279615,0.4,0.5
100,ModifiedNMF,50,{},5,0,0.47722156320431774,0.36875,0.5650950457652198,0.5,0.5
101,NmfL2Estimator,50,{},5,0,0.48815183096657006,0.3375,0.5461737776838542,0.5,0.5
102,NmfHyperEstimator,50,{},5,0,0.4612569512415467,0.34375,0.5809087344809941,0.5,0.5
103,NmfL1Estimator,50,{},5,0,0.6036874283429202,0.31875,0.5709211181942155,0.5,0.5
104,ModifiedNMF,50,{},5,1,0.47660598630212864,0.34375,0.5683392869099257,0.5,0.5
105,NmfL2Estimator,50,{},5,1,0.487579903622382,0.31875,0.5623911533496303,0.5,0.5
106,NmfHyperEstimator,50,{},5,1,0.4607075784234393,0.3375,0.5717678824686099,0.5,0.5
107,NmfL1Estimator,50,{},5,1,0.6013732015885158,0.30625,0.5225189616981923,0.5,0.5
108,ModifiedNMF,50,{},5,2,0.475754823839166,0.35,0.5510226934225247,0.5,0.5
109,NmfL2Estimator,50,{},5,2,0.48668190997809374,0.3125,0.5499496894898297,0.5,0.5
110,NmfHyperEstimator,50,{},5,2,0.45998436461294023,0.3875,0.6051027991759044,0.5,0.5
111,NmfL1Estimator,50,{},5,2,0.6021587235608846,0.3,0.5194853046599914,0.5,0.5
112,ModifiedNMF,50,{},5,3,0.4782750731603597,0.34375,0.5486169921398556,0.5,0.5
113,NmfL2Estimator,50,{},5,3,0.48968081450443895,0.3375,0.5665365100676897,0.5,0.5
114,NmfHyperEstimator,50,{},5,3,0.46242908846284125,0.34375,0.560658989900173,0.5,0.5
115,NmfL1Estimator,50,{},5,3,0.605696430955882,0.325,0.5421287933913025,0.5,0.5
116,ModifiedNMF,50,{},5,4,0.47608789687051556,0.3375,0.5371068619309601,0.5,0.5
117,NmfL2Estimator,50,{},5,4,0.4883053178054212,0.3125,0.5410904541659635,0.5,0.5
118,NmfHyperEstimator,50,{},5,4,0.4606294200394845,0.38125,0.5909649377325575,0.5,0.5
119,NmfL1Estimator,50,{},5,4,0.6034138489676689,0.29375,0.5034339510335154,0.5,0.5
