,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,mean,sigma
100,ModifiedNMF,50,{},2,5,0.13346218395566647,0.24355432780847144,0.33030033448047524,0.0,10.0
101,NmfL2Estimator,50,{},2,5,0.14958645760284933,0.2214548802946593,0.3012256886442559,0.0,10.0
102,NmfHyperEstimator,50,{},2,5,0.16333891730143987,0.19797421731123388,0.2485567437858903,0.0,10.0
103,NmfL1Estimator,50,{},2,5,0.2814896968247803,0.08057090239410682,0.08131330430798249,0.0,10.0
104,ModifiedNMF,50,{},2,6,0.13325757957967907,0.2311233885819521,0.30449423824200217,0.0,10.0
105,NmfL2Estimator,50,{},2,6,0.1484742114703117,0.23572744014732966,0.3058749435737807,0.0,10.0
106,NmfHyperEstimator,50,{},2,6,0.16412638618945893,0.16160220994475138,0.21065645580233916,0.0,10.0
107,NmfL1Estimator,50,{},2,6,0.2783593297218289,0.08747697974217311,0.08849197037458433,0.0,10.0
108,ModifiedNMF,50,{},2,7,0.1336580075399457,0.22974217311233885,0.31882561888869443,0.0,10.0
109,NmfL2Estimator,50,{},2,7,0.14869164823292294,0.21224677716390425,0.3134596429535558,0.0,10.0
110,NmfHyperEstimator,50,{},2,7,0.16888963633017126,0.16206261510128914,0.22775280259113942,0.0,10.0
111,NmfL1Estimator,50,{},2,7,0.2787918845346746,0.09069981583793739,0.08013237897720114,0.0,10.0
112,ModifiedNMF,50,{},2,8,0.13369392361229038,0.26012891344383055,0.335306745480214,0.0,10.0
113,NmfL2Estimator,50,{},2,8,0.14923762941073931,0.21500920810313076,0.3014556583658838,0.0,10.0
114,NmfHyperEstimator,50,{},2,8,0.1732897901466905,0.16114180478821363,0.19433306268762843,0.0,10.0
115,NmfL1Estimator,50,{},2,8,0.2746652657174017,0.08149171270718232,0.0777943206692491,0.0,10.0
116,ModifiedNMF,50,{},2,9,0.13389952599917188,0.2223756906077348,0.28257712030200527,0.0,10.0
117,NmfL2Estimator,50,{},2,9,0.14887206133977463,0.22882136279926335,0.31648429825179436,0.0,10.0
118,NmfHyperEstimator,50,{},2,9,0.17030349669947795,0.16758747697974216,0.19908241390658551,0.0,10.0
119,NmfL1Estimator,50,{},2,9,0.284221393903571,0.08333333333333333,0.08314748429011638,0.0,10.0
120,ModifiedNMF,50,{},3,0,0.12974508349585487,0.26887661141804786,0.35412419217252683,0.0,15.0
121,NmfL2Estimator,50,{},3,0,0.14516242415690322,0.20626151012891344,0.28245719070375563,0.0,15.0
122,NmfHyperEstimator,50,{},3,0,0.15126025335344154,0.15699815837937384,0.2304237179401671,0.0,15.0
123,NmfL1Estimator,50,{},3,0,0.2990651387944233,0.08425414364640885,0.08636724944271916,0.0,15.0
124,ModifiedNMF,50,{},3,1,0.1296662365398736,0.23710865561694291,0.3123003187081956,0.0,15.0
125,NmfL2Estimator,50,{},3,1,0.1458080705916461,0.20626151012891344,0.28798879991287213,0.0,15.0
126,NmfHyperEstimator,50,{},3,1,0.14641130195649912,0.18139963167587478,0.24941956174436267,0.0,15.0
127,NmfL1Estimator,50,{},3,1,0.3097793560974759,0.08241252302025782,0.07913231913124481,0.0,15.0
128,ModifiedNMF,50,{},3,2,0.1299401830304785,0.2283609576427256,0.3024407811011445,0.0,15.0
129,NmfL2Estimator,50,{},3,2,0.14566896353096603,0.18646408839779005,0.25603253548251886,0.0,15.0
130,NmfHyperEstimator,50,{},3,2,0.14733844119547176,0.1910681399631676,0.2444886779274847,0.0,15.0
131,NmfL1Estimator,50,{},3,2,0.28621331583199366,0.0856353591160221,0.08447302188558443,0.0,15.0
132,ModifiedNMF,50,{},3,3,0.12962328756429117,0.2440147329650092,0.3308453165460366,0.0,15.0
133,NmfL2Estimator,50,{},3,3,0.14523982789193687,0.19751381215469613,0.29201560106247754,0.0,15.0
134,NmfHyperEstimator,50,{},3,3,0.13976636117736838,0.1887661141804788,0.26383945372580186,0.0,15.0
135,NmfL1Estimator,50,{},3,3,0.32471455746221056,0.08011049723756906,0.07114491751413683,0.0,15.0
136,ModifiedNMF,50,{},3,4,0.12979502220032313,0.2283609576427256,0.3156903122063523,0.0,15.0
137,NmfL2Estimator,50,{},3,4,0.14589821372683312,0.20810313075506445,0.29113640532613333,0.0,15.0
138,NmfHyperEstimator,50,{},3,4,0.14249538604582374,0.20027624309392264,0.24982033992167615,0.0,15.0
139,NmfL1Estimator,50,{},3,4,0.3033182470730044,0.08241252302025782,0.08156237614479728,0.0,15.0
140,ModifiedNMF,50,{},3,5,0.12991237167192227,0.22605893186003684,0.3159692304659278,0.0,15.0
141,NmfL2Estimator,50,{},3,5,0.14539669874378258,0.2223756906077348,0.28263957924902233,0.0,15.0
142,NmfHyperEstimator,50,{},3,5,0.15616553279908446,0.15285451197053407,0.17831757603284482,0.0,15.0
143,NmfL1Estimator,50,{},3,5,0.2882644525327773,0.08517495395948435,0.08263296708269019,0.0,15.0
144,ModifiedNMF,50,{},3,6,0.12967143470295403,0.2302025782688766,0.3233161909553546,0.0,15.0
145,NmfL2Estimator,50,{},3,6,0.14480329980168616,0.19843462246777163,0.2700194835732863,0.0,15.0
146,NmfHyperEstimator,50,{},3,6,0.14381388317730512,0.2214548802946593,0.27050974709851644,0.0,15.0
147,NmfL1Estimator,50,{},3,6,0.30263298325532,0.07965009208103131,0.07591410207517535,0.0,15.0
148,ModifiedNMF,50,{},3,7,0.12961857910213506,0.2352670349907919,0.3167801679991748,0.0,15.0
149,NmfL2Estimator,50,{},3,7,0.14593867802344648,0.212707182320442,0.3036959911093292,0.0,15.0
150,NmfHyperEstimator,50,{},3,7,0.14765840176490347,0.18738489871086556,0.23711788571989928,0.0,15.0
151,NmfL1Estimator,50,{},3,7,0.31240406738124055,0.08701657458563536,0.08034540328256293,0.0,15.0
152,ModifiedNMF,50,{},3,8,0.129796930616276,0.24171270718232044,0.3119311478172162,0.0,15.0
153,NmfL2Estimator,50,{},3,8,0.1458029951518776,0.21593001841620627,0.30561891889672704,0.0,15.0
154,NmfHyperEstimator,50,{},3,8,0.14670961800330104,0.19060773480662985,0.24833215138984455,0.0,15.0
155,NmfL1Estimator,50,{},3,8,0.2967059409094109,0.0847145488029466,0.08093505652093469,0.0,15.0
156,ModifiedNMF,50,{},3,9,0.12987642940026448,0.22513812154696133,0.31881919162329786,0.0,15.0
157,NmfL2Estimator,50,{},3,9,0.14538950454316193,0.20395948434622468,0.3066263674170832,0.0,15.0
158,NmfHyperEstimator,50,{},3,9,0.1518913425946133,0.15377532228360957,0.2116064896073464,0.0,15.0
159,NmfL1Estimator,50,{},3,9,0.3238286587171687,0.08379373848987108,0.08472433308410028,0.0,15.0
160,ModifiedNMF,50,{},4,0,0.1371229940014839,0.2274401473296501,0.31721092855884175,0.0,20.0
161,NmfL2Estimator,50,{},4,0,0.1522273427951856,0.19337016574585636,0.259855992169192,0.0,20.0
162,NmfHyperEstimator,50,{},4,0,0.1480390790086519,0.18922651933701656,0.2607258763934833,0.0,20.0
163,NmfL1Estimator,50,{},4,0,0.3082656025956009,0.07780847145488029,0.07815701079307272,0.0,20.0
164,ModifiedNMF,50,{},4,1,0.13723424180575602,0.20119705340699817,0.27684406194809263,0.0,20.0
165,NmfL2Estimator,50,{},4,1,0.15206762298075305,0.1869244935543278,0.2551097759619544,0.0,20.0
166,NmfHyperEstimator,50,{},4,1,0.14752067205093225,0.19567219152854512,0.2606501412594992,0.0,20.0
167,NmfL1Estimator,50,{},4,1,0.31405331421124716,0.08195211786372007,0.0727327863320727,0.0,20.0
168,ModifiedNMF,50,{},4,2,0.13742885314254302,0.2274401473296501,0.3123122110888042,0.0,20.0
169,NmfL2Estimator,50,{},4,2,0.15192783352986522,0.17955801104972377,0.2645288436069744,0.0,20.0
170,NmfHyperEstimator,50,{},4,2,0.17427909275059647,0.1141804788213628,0.13362291042331803,0.0,20.0
171,NmfL1Estimator,50,{},4,2,0.300610585983059,0.08195211786372007,0.07389196293595465,0.0,20.0
172,ModifiedNMF,50,{},4,3,0.137042318532044,0.22697974217311234,0.31364689404133933,0.0,20.0
173,NmfL2Estimator,50,{},4,3,0.15185110192073084,0.20626151012891344,0.28913287556839085,0.0,20.0
174,NmfHyperEstimator,50,{},4,3,0.16969227797344208,0.11556169429097606,0.15064227720253145,0.0,20.0
175,NmfL1Estimator,50,{},4,3,0.3136705888925632,0.07965009208103131,0.08233741803806649,0.0,20.0
176,ModifiedNMF,50,{},4,4,0.13724098261215753,0.21685082872928177,0.2902082467507358,0.0,20.0
177,NmfL2Estimator,50,{},4,4,0.15156683261352288,0.18646408839779005,0.2668187794077791,0.0,20.0
178,NmfHyperEstimator,50,{},4,4,0.16938879864253562,0.11602209944751381,0.15105906579612077,0.0,20.0
179,NmfL1Estimator,50,{},4,4,0.3145076930225352,0.08011049723756906,0.07707063575576459,0.0,20.0
180,ModifiedNMF,50,{},4,5,0.13739924930501443,0.23664825046040516,0.32516862782494327,0.0,20.0
181,NmfL2Estimator,50,{},4,5,0.15190887173404274,0.19244935543278086,0.26490897738632624,0.0,20.0
182,NmfHyperEstimator,50,{},4,5,0.1717037218214036,0.10681399631675875,0.12193701602264309,0.0,20.0
183,NmfL1Estimator,50,{},4,5,0.3081766010267883,0.08195211786372007,0.08558010237319637,0.0,20.0
184,ModifiedNMF,50,{},4,6,0.13714285079694627,0.2104051565377532,0.29717632137331074,0.0,20.0
185,NmfL2Estimator,50,{},4,6,0.15205803963967093,0.19429097605893186,0.24502163794717338,0.0,20.0
186,NmfHyperEstimator,50,{},4,6,0.16709803312429525,0.13075506445672191,0.16329359009814937,0.0,20.0
187,NmfL1Estimator,50,{},4,6,0.30399356368107483,0.08379373848987108,0.091109426113325,0.0,20.0
188,ModifiedNMF,50,{},4,7,0.13719612546618612,0.22053406998158379,0.3123204345417617,0.0,20.0
189,NmfL2Estimator,50,{},4,7,0.1518840972514247,0.18738489871086556,0.26786808339332774,0.0,20.0
190,NmfHyperEstimator,50,{},4,7,0.17007012189497228,0.12062615101289134,0.1431069285612278,0.0,20.0
191,NmfL1Estimator,50,{},4,7,0.31555917582516546,0.08103130755064457,0.07775865500670505,0.0,20.0
192,ModifiedNMF,50,{},4,8,0.13744416314344923,0.2214548802946593,0.3137676097985146,0.0,20.0
193,NmfL2Estimator,50,{},4,8,0.15195678433603607,0.1850828729281768,0.2815214204447818,0.0,20.0
194,NmfHyperEstimator,50,{},4,8,0.15598881827227107,0.16068139963167588,0.21584959852158295,0.0,20.0
195,NmfL1Estimator,50,{},4,8,0.3139874145540153,0.0847145488029466,0.08126839112143697,0.0,20.0
196,ModifiedNMF,50,{},4,9,0.1373495191005856,0.21961325966850828,0.30117770540594496,0.0,20.0
197,NmfL2Estimator,50,{},4,9,0.15234195230592082,0.18738489871086556,0.2760717845922229,0.0,20.0
198,NmfHyperEstimator,50,{},4,9,0.16980359382503438,0.11464088397790055,0.1409559162034858,0.0,20.0
199,NmfL1Estimator,50,{},4,9,0.31802921469400713,0.08057090239410682,0.08288024751425459,0.0,20.0
200,ModifiedNMF,50,{},5,0,0.14398684330345993,0.2094843462246777,0.29297505793720374,0.0,25.0
201,NmfL2Estimator,50,{},5,0,0.15755826812044718,0.1887661141804788,0.2578760657248412,0.0,25.0
202,NmfHyperEstimator,50,{},5,0,0.18075785013215984,0.09023941068139964,0.1000704244921236,0.0,25.0
203,NmfL1Estimator,50,{},5,0,0.2949383007778208,0.08103130755064457,0.0776387451890298,0.0,25.0
204,ModifiedNMF,50,{},5,1,0.1440889060856123,0.23480662983425415,0.3220698444676977,0.0,25.0
205,NmfL2Estimator,50,{},5,1,0.15789302948010658,0.18646408839779005,0.2536480294968239,0.0,25.0
206,NmfHyperEstimator,50,{},5,1,0.18252836833290723,0.08931860036832412,0.08521393291594088,0.0,25.0
207,NmfL1Estimator,50,{},5,1,0.29468857739002813,0.08241252302025782,0.07628823603039644,0.0,25.0
208,ModifiedNMF,50,{},5,2,0.14420990063362865,0.2223756906077348,0.29525787677473936,0.0,25.0
209,NmfL2Estimator,50,{},5,2,0.15894533890090082,0.17725598526703498,0.2624466210402629,0.0,25.0
210,NmfHyperEstimator,50,{},5,2,0.17744263067630203,0.09530386740331492,0.09674045153889639,0.0,25.0
211,NmfL1Estimator,50,{},5,2,0.29485411066500977,0.07780847145488029,0.07536592775969025,0.0,25.0
212,ModifiedNMF,50,{},5,3,0.14400704883495608,0.23296500920810312,0.2951854166556584,0.0,25.0
213,NmfL2Estimator,50,{},5,3,0.15811318223656382,0.17265193370165746,0.26191684912899554,0.0,25.0
214,NmfHyperEstimator,50,{},5,3,0.1783306476202471,0.0934622467771639,0.10488778066581392,0.0,25.0
215,NmfL1Estimator,50,{},5,3,0.2950404519865477,0.07965009208103131,0.07343102311999113,0.0,25.0
216,ModifiedNMF,50,{},5,4,0.1440958453150488,0.19659300184162062,0.24122794489609012,0.0,25.0
217,NmfL2Estimator,50,{},5,4,0.15758643676071166,0.18139963167587478,0.2558706376607312,0.0,25.0
218,NmfHyperEstimator,50,{},5,4,0.17842227320312917,0.08931860036832412,0.08413056093877902,0.0,25.0
219,NmfL1Estimator,50,{},5,4,0.295291780450303,0.08333333333333333,0.091532080001358,0.0,25.0
220,ModifiedNMF,50,{},5,5,0.1442735705147686,0.2067219152854512,0.30342245537439155,0.0,25.0
221,NmfL2Estimator,50,{},5,5,0.15801263275896862,0.18139963167587478,0.25895421022653137,0.0,25.0
222,NmfHyperEstimator,50,{},5,5,0.17960680571349258,0.09392265193370165,0.10392417032996508,0.0,25.0
223,NmfL1Estimator,50,{},5,5,0.29600831126747357,0.08149171270718232,0.07699138229638355,0.0,25.0
224,ModifiedNMF,50,{},5,6,0.1440093420239889,0.24493554327808473,0.3151119764315656,0.0,25.0
225,NmfL2Estimator,50,{},5,6,0.1578911630329382,0.19060773480662985,0.2511565976231398,0.0,25.0
226,NmfHyperEstimator,50,{},5,6,0.17490829889351694,0.11095764272559852,0.1266353611417399,0.0,25.0
227,NmfL1Estimator,50,{},5,6,0.294447585241892,0.08333333333333333,0.08250835794505557,0.0,25.0
228,ModifiedNMF,50,{},5,7,0.14412716476507056,0.2292817679558011,0.29804781929634555,0.0,25.0
229,NmfL2Estimator,50,{},5,7,0.15805068243179232,0.1887661141804788,0.24402176393645236,0.0,25.0
230,NmfHyperEstimator,50,{},5,7,0.17792319381184032,0.09576427255985268,0.1068651955536836,0.0,25.0
231,NmfL1Estimator,50,{},5,7,0.2951563907593725,0.0847145488029466,0.08509656789682661,0.0,25.0
232,ModifiedNMF,50,{},5,8,0.14412944183976,0.23204419889502761,0.30407286080626117,0.0,25.0
233,NmfL2Estimator,50,{},5,8,0.15829943353418888,0.18093922651933703,0.23750515256108304,0.0,25.0
234,NmfHyperEstimator,50,{},5,8,0.17340143003889177,0.11187845303867404,0.13115134450691887,0.0,25.0
235,NmfL1Estimator,50,{},5,8,0.2972699574611698,0.08287292817679558,0.06675353193820774,0.0,25.0
236,ModifiedNMF,50,{},5,9,0.14425397713441912,0.2076427255985267,0.2767048419373412,0.0,25.0
237,NmfL2Estimator,50,{},5,9,0.15805256353657146,0.1910681399631676,0.2502287975958428,0.0,25.0
238,NmfHyperEstimator,50,{},5,9,0.16280237997055919,0.15469613259668508,0.2127233063620101,0.0,25.0
239,NmfL1Estimator,50,{},5,9,0.2952980525336265,0.08149171270718232,0.08065131175625834,0.0,25.0
240,ModifiedNMF,50,{},6,0,0.1452596425588942,0.23296500920810312,0.3111012833499137,0.0,30.0
241,NmfL2Estimator,50,{},6,0,0.15889775605889958,0.1634438305709024,0.22761493985748713,0.0,30.0
242,NmfHyperEstimator,50,{},6,0,0.17453447098481167,0.08425414364640885,0.09002808795712129,0.0,30.0
243,NmfL1Estimator,50,{},6,0,0.27123546538989146,0.08011049723756906,0.07879374065612481,0.0,30.0
244,ModifiedNMF,50,{},6,1,0.14539643464956503,0.21086556169429096,0.28717002204464803,0.0,30.0
245,NmfL2Estimator,50,{},6,1,0.15875006597933763,0.1671270718232044,0.22823558620991663,0.0,30.0
246,NmfHyperEstimator,50,{},6,1,0.17462585434549707,0.0943830570902394,0.08742322358620963,0.0,30.0
247,NmfL1Estimator,50,{},6,1,0.2706707262030839,0.08195211786372007,0.08561348552155144,0.0,30.0
248,ModifiedNMF,50,{},6,2,0.14550605628789395,0.21961325966850828,0.3057387710639705,0.0,30.0
249,NmfL2Estimator,50,{},6,2,0.15906401990660865,0.1496316758747698,0.2122059814111901,0.0,30.0
250,NmfHyperEstimator,50,{},6,2,0.17624684468129062,0.08977900552486189,0.07501456837429168,0.0,30.0
251,NmfL1Estimator,50,{},6,2,0.27100826722022686,0.08149171270718232,0.0789329108791873,0.0,30.0
252,ModifiedNMF,50,{},6,3,0.14537692476812702,0.1712707182320442,0.2154960923027644,0.0,30.0
