,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
60,ModifiedNMF,50,{},1,5,0.455480331639534,0.2265193370165746,0.3084551538263108,0.1,0.5
61,NmfL2Estimator,50,{},1,5,0.46119973376080414,0.21500920810313076,0.3047431831366735,0.1,0.5
62,NmfHyperEstimator,50,{},1,5,0.4607700065741416,0.17265193370165746,0.22716281478075212,0.1,0.5
63,NmfL1Estimator,50,{},1,5,0.5208373305782853,0.08287292817679558,0.08564285303236302,0.1,0.5
64,ModifiedNMF,50,{},1,6,0.456695804371326,0.17955801104972377,0.2384549367764279,0.1,0.5
65,NmfL2Estimator,50,{},1,6,0.4620805619247819,0.2265193370165746,0.31073878350883033,0.1,0.5
66,NmfHyperEstimator,50,{},1,6,0.4639128884335133,0.16896869244935545,0.2142147370134509,0.1,0.5
67,NmfL1Estimator,50,{},1,6,0.5261692147083645,0.0865561694290976,0.09254977008452728,0.1,0.5
68,ModifiedNMF,50,{},1,7,0.4537240220135914,0.1998158379373849,0.2572824377031416,0.1,0.5
69,NmfL2Estimator,50,{},1,7,0.4592994567058946,0.2223756906077348,0.3198613958887594,0.1,0.5
70,NmfHyperEstimator,50,{},1,7,0.4526356638574995,0.19705340699815838,0.272078839954197,0.1,0.5
71,NmfL1Estimator,50,{},1,7,0.5232519494589476,0.0865561694290976,0.09231372587764178,0.1,0.5
72,ModifiedNMF,50,{},1,8,0.4550242197018673,0.22007366482504603,0.27919645429131834,0.1,0.5
73,NmfL2Estimator,50,{},1,8,0.4608234282466436,0.22053406998158379,0.30688622742369615,0.1,0.5
74,NmfHyperEstimator,50,{},1,8,0.4511635562667177,0.20349907918968693,0.26441308473035147,0.1,0.5
75,NmfL1Estimator,50,{},1,8,0.5236787186865944,0.08195211786372007,0.0790257903817164,0.1,0.5
76,ModifiedNMF,50,{},1,9,0.45466678059961896,0.21224677716390425,0.30222295630962726,0.1,0.5
77,NmfL2Estimator,50,{},1,9,0.4600288410783876,0.2343462246777164,0.3200950736702645,0.1,0.5
78,NmfHyperEstimator,50,{},1,9,0.4538880953917113,0.18922651933701656,0.2429285326409493,0.1,0.5
79,NmfL1Estimator,50,{},1,9,0.5227847593779775,0.0916206261510129,0.08797955947507417,0.1,0.5
80,ModifiedNMF,50,{},2,0,0.5564593546389064,0.20718232044198895,0.2892568039472388,0.2,0.5
81,NmfL2Estimator,50,{},2,0,0.5611330867148748,0.17725598526703498,0.2607161917467028,0.2,0.5
82,NmfHyperEstimator,50,{},2,0,0.5577728374277771,0.15239410681399632,0.20905907553461925,0.2,0.5
83,NmfL1Estimator,50,{},2,0,0.6132565154520249,0.08747697974217311,0.0943705066850483,0.2,0.5
84,ModifiedNMF,50,{},2,1,0.5549827959386286,0.19475138121546962,0.2665703543796853,0.2,0.5
85,NmfL2Estimator,50,{},2,1,0.5593334251681403,0.1910681399631676,0.25967683094610533,0.2,0.5
86,NmfHyperEstimator,50,{},2,1,0.5540385593714977,0.16758747697974216,0.22018727219166884,0.2,0.5
87,NmfL1Estimator,50,{},2,1,0.6127647688035215,0.08977900552486189,0.08818128902802067,0.2,0.5
88,ModifiedNMF,50,{},2,2,0.5569495449743314,0.2311233885819521,0.29247122991521723,0.2,0.5
89,NmfL2Estimator,50,{},2,2,0.5613340985138857,0.19935543278084714,0.263313838974117,0.2,0.5
90,NmfHyperEstimator,50,{},2,2,0.5546917701834203,0.17633517495395948,0.23627110438825386,0.2,0.5
91,NmfL1Estimator,50,{},2,2,0.6143257092176286,0.08425414364640885,0.0856784156844289,0.2,0.5
92,ModifiedNMF,50,{},2,3,0.5548639671674875,0.18830570902394106,0.268738270734689,0.2,0.5
93,NmfL2Estimator,50,{},2,3,0.5593514079981826,0.19521178637200737,0.2692750838537597,0.2,0.5
94,NmfHyperEstimator,50,{},2,3,0.5542165659501356,0.16482504604051565,0.2085203049367033,0.2,0.5
95,NmfL1Estimator,50,{},2,3,0.6113054709118749,0.08517495395948435,0.09249938541149158,0.2,0.5
96,ModifiedNMF,50,{},2,4,0.5556038892430221,0.20902394106813996,0.28722165964092156,0.2,0.5
97,NmfL2Estimator,50,{},2,4,0.5600674431512633,0.19705340699815838,0.2778606180046587,0.2,0.5
98,NmfHyperEstimator,50,{},2,4,0.5539624686962628,0.18830570902394106,0.24763132668847487,0.2,0.5
99,NmfL1Estimator,50,{},2,4,0.6114525619246454,0.08931860036832412,0.08704046151573852,0.2,0.5
100,ModifiedNMF,50,{},2,5,0.5556179427314227,0.1919889502762431,0.263241558740964,0.2,0.5
101,NmfL2Estimator,50,{},2,5,0.5601470912802604,0.1919889502762431,0.25794463541310214,0.2,0.5
102,NmfHyperEstimator,50,{},2,5,0.5559529508290656,0.16758747697974216,0.2241771437190611,0.2,0.5
103,NmfL1Estimator,50,{},2,5,0.6123263051403245,0.0865561694290976,0.09339913470126922,0.2,0.5
104,ModifiedNMF,50,{},2,6,0.5569927155981552,0.22882136279926335,0.31059206345741697,0.2,0.5
105,NmfL2Estimator,50,{},2,6,0.5613170876704476,0.19843462246777163,0.26260277706346813,0.2,0.5
106,NmfHyperEstimator,50,{},2,6,0.5540320474207967,0.17725598526703498,0.26493598530479406,0.2,0.5
107,NmfL1Estimator,50,{},2,6,0.6136327628387863,0.08701657458563536,0.0892217381872475,0.2,0.5
108,ModifiedNMF,50,{},2,7,0.5539656162272152,0.19567219152854512,0.2764563616766315,0.2,0.5
109,NmfL2Estimator,50,{},2,7,0.5584766809613045,0.20303867403314918,0.28313044830474854,0.2,0.5
110,NmfHyperEstimator,50,{},2,7,0.5554387375474443,0.1634438305709024,0.20230791007854898,0.2,0.5
111,NmfL1Estimator,50,{},2,7,0.6112992553804519,0.0856353591160221,0.08619652910355831,0.2,0.5
112,ModifiedNMF,50,{},2,8,0.5552620764954657,0.20257826887661143,0.27515735293856064,0.2,0.5
113,NmfL2Estimator,50,{},2,8,0.5596251775874747,0.1998158379373849,0.2867712275037742,0.2,0.5
114,NmfHyperEstimator,50,{},2,8,0.5539006863564669,0.1634438305709024,0.229294022538898,0.2,0.5
115,NmfL1Estimator,50,{},2,8,0.6135662152708049,0.08839779005524862,0.09464080475110509,0.2,0.5
116,ModifiedNMF,50,{},2,9,0.5549459921452149,0.2085635359116022,0.28973875199091065,0.2,0.5
117,NmfL2Estimator,50,{},2,9,0.5593432194894599,0.21593001841620627,0.2664106871875727,0.2,0.5
118,NmfHyperEstimator,50,{},2,9,0.5514773336684475,0.1919889502762431,0.2465439742209961,0.2,0.5
119,NmfL1Estimator,50,{},2,9,0.611233069859569,0.08379373848987108,0.08629761787623925,0.2,0.5
120,ModifiedNMF,50,{},3,0,0.6110711320453005,0.18278084714548803,0.25253295665888725,0.30000000000000004,0.5
121,NmfL2Estimator,50,{},3,0,0.6151059537107324,0.15515653775322283,0.1970069504575109,0.30000000000000004,0.5
122,NmfHyperEstimator,50,{},3,0,0.6083233333361406,0.15101289134438306,0.20905457314044315,0.30000000000000004,0.5
123,NmfL1Estimator,50,{},3,0,0.667890215319897,0.08609576427255985,0.09270099785161218,0.30000000000000004,0.5
124,ModifiedNMF,50,{},3,1,0.6096025229377063,0.18646408839779005,0.2420880807809325,0.30000000000000004,0.5
125,NmfL2Estimator,50,{},3,1,0.6135694655984504,0.1634438305709024,0.21742626009031527,0.30000000000000004,0.5
126,NmfHyperEstimator,50,{},3,1,0.6068852366976815,0.14548802946593,0.2009810713244568,0.30000000000000004,0.5
127,NmfL1Estimator,50,{},3,1,0.6655097693157218,0.0856353591160221,0.07744321471437993,0.30000000000000004,0.5
128,ModifiedNMF,50,{},3,2,0.6113692362888137,0.17541436464088397,0.2316519496935343,0.30000000000000004,0.5
129,NmfL2Estimator,50,{},3,2,0.6154335694166061,0.1694290976058932,0.2228868878626244,0.30000000000000004,0.5
130,NmfHyperEstimator,50,{},3,2,0.6069792511246164,0.1574585635359116,0.21688566297357617,0.30000000000000004,0.5
131,NmfL1Estimator,50,{},3,2,0.6682381487400678,0.08701657458563536,0.09298144103985366,0.30000000000000004,0.5
132,ModifiedNMF,50,{},3,3,0.6094576444626453,0.18830570902394106,0.24363670578666374,0.30000000000000004,0.5
133,NmfL2Estimator,50,{},3,3,0.6136264633876335,0.16298342541436464,0.2107883792744319,0.30000000000000004,0.5
134,NmfHyperEstimator,50,{},3,3,0.6058962157632518,0.1652854511970534,0.21867873932826812,0.30000000000000004,0.5
135,NmfL1Estimator,50,{},3,3,0.665004066235988,0.08701657458563536,0.09237395958199775,0.30000000000000004,0.5
136,ModifiedNMF,50,{},3,4,0.6101666580289521,0.18830570902394106,0.2551944481934119,0.30000000000000004,0.5
137,NmfL2Estimator,50,{},3,4,0.6142205050428262,0.1643646408839779,0.21827075643975585,0.30000000000000004,0.5
138,NmfHyperEstimator,50,{},3,4,0.6062392475032748,0.15791896869244937,0.21667760897658667,0.30000000000000004,0.5
139,NmfL1Estimator,50,{},3,4,0.6660950754169273,0.08609576427255985,0.08801026347929966,0.30000000000000004,0.5
140,ModifiedNMF,50,{},3,5,0.610329518588225,0.18278084714548803,0.24365972838450428,0.30000000000000004,0.5
141,NmfL2Estimator,50,{},3,5,0.6143653855251677,0.1671270718232044,0.22679401415881864,0.30000000000000004,0.5
142,NmfHyperEstimator,50,{},3,5,0.6061430983294966,0.1662062615101289,0.22102149952226346,0.30000000000000004,0.5
143,NmfL1Estimator,50,{},3,5,0.665267417848604,0.08609576427255985,0.08314012251492393,0.30000000000000004,0.5
144,ModifiedNMF,50,{},3,6,0.6113950086213065,0.179097605893186,0.2398572818777509,0.30000000000000004,0.5
145,NmfL2Estimator,50,{},3,6,0.615369507986931,0.17495395948434622,0.22482703669311865,0.30000000000000004,0.5
146,NmfHyperEstimator,50,{},3,6,0.6099890626137723,0.1496316758747698,0.19037500182866784,0.30000000000000004,0.5
147,NmfL1Estimator,50,{},3,6,0.6676384434840172,0.08793738489871086,0.08935827442494547,0.30000000000000004,0.5
148,ModifiedNMF,50,{},3,7,0.6085441949078295,0.1860036832412523,0.23910497938544029,0.30000000000000004,0.5
149,NmfL2Estimator,50,{},3,7,0.6126635863867333,0.1671270718232044,0.2220858800899488,0.30000000000000004,0.5
150,NmfHyperEstimator,50,{},3,7,0.6063711225575187,0.15607734806629833,0.18529913783520044,0.30000000000000004,0.5
151,NmfL1Estimator,50,{},3,7,0.6645011663602886,0.08701657458563536,0.08367526639274973,0.30000000000000004,0.5
152,ModifiedNMF,50,{},3,8,0.6096643397152711,0.18278084714548803,0.23231449709999386,0.30000000000000004,0.5
153,NmfL2Estimator,50,{},3,8,0.6136350496676595,0.1781767955801105,0.22234449546451218,0.30000000000000004,0.5
154,NmfHyperEstimator,50,{},3,8,0.6060757522914988,0.16206261510128914,0.2193949725250598,0.30000000000000004,0.5
155,NmfL1Estimator,50,{},3,8,0.6654557366693398,0.0856353591160221,0.08724532199740254,0.30000000000000004,0.5
156,ModifiedNMF,50,{},3,9,0.6095145599834565,0.18554327808471455,0.2282832846588183,0.30000000000000004,0.5
157,NmfL2Estimator,50,{},3,9,0.6135785949722846,0.17633517495395948,0.23011567682657696,0.30000000000000004,0.5
158,NmfHyperEstimator,50,{},3,9,0.6045659773306113,0.1671270718232044,0.21977198418447255,0.30000000000000004,0.5
159,NmfL1Estimator,50,{},3,9,0.6663735631848355,0.09116022099447514,0.09710959835224255,0.30000000000000004,0.5
160,ModifiedNMF,50,{},4,0,0.6451946699111315,0.15837937384898712,0.2028884003060907,0.4,0.5
161,NmfL2Estimator,50,{},4,0,0.6492202273399661,0.15239410681399632,0.1898919244792979,0.4,0.5
162,NmfHyperEstimator,50,{},4,0,0.6400519292899304,0.1487108655616943,0.18326511001384688,0.4,0.5
163,NmfL1Estimator,50,{},4,0,0.7054377861742996,0.08609576427255985,0.09407053219111472,0.4,0.5
164,ModifiedNMF,50,{},4,1,0.6438509263384524,0.15377532228360957,0.1847689271425811,0.4,0.5
165,NmfL2Estimator,50,{},4,1,0.6478225329233769,0.14825046040515655,0.1831062519438506,0.4,0.5
166,NmfHyperEstimator,50,{},4,1,0.6381077385204336,0.1574585635359116,0.1983257400531475,0.4,0.5
167,NmfL1Estimator,50,{},4,1,0.7033273083025368,0.08885819521178637,0.09691999451466925,0.4,0.5
168,ModifiedNMF,50,{},4,2,0.6454953010071698,0.15837937384898712,0.20410653517743574,0.4,0.5
169,NmfL2Estimator,50,{},4,2,0.6495954393415138,0.14134438305709024,0.17945236369693318,0.4,0.5
170,NmfHyperEstimator,50,{},4,2,0.6398385201268794,0.15101289134438306,0.19357340956350702,0.4,0.5
171,NmfL1Estimator,50,{},4,2,0.7057579226259183,0.08885819521178637,0.08657193060425603,0.4,0.5
172,ModifiedNMF,50,{},4,3,0.6438814321213293,0.16482504604051565,0.19731438392189343,0.4,0.5
173,NmfL2Estimator,50,{},4,3,0.647811225292616,0.1514732965009208,0.18751783354121,0.4,0.5
174,NmfHyperEstimator,50,{},4,3,0.6382172198489894,0.15377532228360957,0.17505132445181829,0.4,0.5
175,NmfL1Estimator,50,{},4,3,0.7038008407206399,0.08517495395948435,0.09171427554331106,0.4,0.5
176,ModifiedNMF,50,{},4,4,0.6444411865945954,0.1703499079189687,0.20371880684038646,0.4,0.5
177,NmfL2Estimator,50,{},4,4,0.6483693393706509,0.14502762430939226,0.1891637826201245,0.4,0.5
178,NmfHyperEstimator,50,{},4,4,0.6387957972740679,0.15009208103130756,0.18418521433654234,0.4,0.5
179,NmfL1Estimator,50,{},4,4,0.7037970090529783,0.08379373848987108,0.08498981873870898,0.4,0.5
180,ModifiedNMF,50,{},4,5,0.6445272164527795,0.15607734806629833,0.20775084250031997,0.4,0.5
181,NmfL2Estimator,50,{},4,5,0.6483214378359011,0.14318600368324125,0.1805690293635533,0.4,0.5
182,NmfHyperEstimator,50,{},4,5,0.6390668418347455,0.1468692449355433,0.19935488909901558,0.4,0.5
183,NmfL1Estimator,50,{},4,5,0.7043028627219925,0.08747697974217311,0.08993944785394886,0.4,0.5
184,ModifiedNMF,50,{},4,6,0.6454723714068384,0.141804788213628,0.19822814077762296,0.4,0.5
185,NmfL2Estimator,50,{},4,6,0.6493842586800503,0.1487108655616943,0.19433029370478283,0.4,0.5
186,NmfHyperEstimator,50,{},4,6,0.6397404043786623,0.15009208103130756,0.20006969147619805,0.4,0.5
187,NmfL1Estimator,50,{},4,6,0.7049162112134237,0.08379373848987108,0.08440632557445185,0.4,0.5
188,ModifiedNMF,50,{},4,7,0.6430676497996375,0.17771639042357273,0.21432621146967323,0.4,0.5
189,NmfL2Estimator,50,{},4,7,0.6471165650115629,0.14134438305709024,0.1818305457117429,0.4,0.5
190,NmfHyperEstimator,50,{},4,7,0.6377321214074951,0.15930018416206262,0.19839856082034626,0.4,0.5
191,NmfL1Estimator,50,{},4,7,0.7022832395192478,0.08379373848987108,0.0938928617177451,0.4,0.5
192,ModifiedNMF,50,{},4,8,0.6441084411859974,0.16114180478821363,0.21238218408506035,0.4,0.5
193,NmfL2Estimator,50,{},4,8,0.6481119259407158,0.14226519337016574,0.17339651062005812,0.4,0.5
194,NmfHyperEstimator,50,{},4,8,0.6383644221417665,0.15009208103130756,0.19945881233273832,0.4,0.5
195,NmfL1Estimator,50,{},4,8,0.7037250632003268,0.08379373848987108,0.08780217665036044,0.4,0.5
196,ModifiedNMF,50,{},4,9,0.6438159153611019,0.1574585635359116,0.19602705390672742,0.4,0.5
197,NmfL2Estimator,50,{},4,9,0.6476436351530749,0.15377532228360957,0.17101450449913536,0.4,0.5
198,NmfHyperEstimator,50,{},4,9,0.638514907294684,0.15331491712707182,0.19548483880022252,0.4,0.5
199,NmfL1Estimator,50,{},4,9,0.7030546174703887,0.08517495395948435,0.08870910377372992,0.4,0.5
200,ModifiedNMF,50,{},5,0,0.6695318679471988,0.1252302025782689,0.15430360275361474,0.5,0.5
201,NmfL2Estimator,50,{},5,0,0.6733108610217887,0.12338858195211787,0.15122136913389553,0.5,0.5
202,NmfHyperEstimator,50,{},5,0,0.6637933710745445,0.13167587476979742,0.1585220935598329,0.5,0.5
203,NmfL1Estimator,50,{},5,0,0.7339336357833479,0.08931860036832412,0.09450200432144339,0.5,0.5
204,ModifiedNMF,50,{},5,1,0.6684986820357341,0.13489871086556168,0.16554655158522227,0.5,0.5
205,NmfL2Estimator,50,{},5,1,0.6723326999106285,0.13213627992633517,0.1473702747213886,0.5,0.5
206,NmfHyperEstimator,50,{},5,1,0.6628871099757317,0.13305709023941067,0.1447445699027665,0.5,0.5
207,NmfL1Estimator,50,{},5,1,0.7330686394191329,0.08425414364640885,0.09178506806296331,0.5,0.5
208,ModifiedNMF,50,{},5,2,0.6697648725897261,0.13029465930018416,0.1581355747783307,0.5,0.5
209,NmfL2Estimator,50,{},5,2,0.6737531541912214,0.12430939226519337,0.14636662699348418,0.5,0.5
210,NmfHyperEstimator,50,{},5,2,0.6641211160844935,0.13121546961325967,0.1486805285566052,0.5,0.5
211,NmfL1Estimator,50,{},5,2,0.7333178298735801,0.08931860036832412,0.09373191956677344,0.5,0.5
212,ModifiedNMF,50,{},5,3,0.6683808833106433,0.13950276243093923,0.18143270965928965,0.5,0.5
213,NmfL2Estimator,50,{},5,3,0.6722362558180742,0.12661141804788215,0.1489791041399754,0.5,0.5
214,NmfHyperEstimator,50,{},5,3,0.6627757726350085,0.13167587476979742,0.1699832228877074,0.5,0.5
215,NmfL1Estimator,50,{},5,3,0.7322554392155799,0.08379373848987108,0.09025703999567146,0.5,0.5
216,ModifiedNMF,50,{},5,4,0.6688010266213964,0.13489871086556168,0.15344665343498393,0.5,0.5
217,NmfL2Estimator,50,{},5,4,0.6726356339467836,0.1252302025782689,0.13543852877956988,0.5,0.5
218,NmfHyperEstimator,50,{},5,4,0.6630337201253278,0.13167587476979742,0.15591169750962391,0.5,0.5
219,NmfL1Estimator,50,{},5,4,0.7332883437816927,0.08701657458563536,0.09929455061448837,0.5,0.5
220,ModifiedNMF,50,{},5,5,0.6688742565108827,0.15469613259668508,0.17994595234055458,0.5,0.5
221,NmfL2Estimator,50,{},5,5,0.6726689963093789,0.1252302025782689,0.14206480870859037,0.5,0.5
